REVIEW_ID,PRODUCT_ID,TITLE,AUTHOR,RATING,CONTENT,TIMESTAMP,PROFILE_ID,IS_VERIFIED,HELPFUL_COUNT,PRODUCT_ATTRIBUTES,BRAND,POLARITY,SENTIMENT,POLARITY_NLTK,SENTIMENT_NLTK
RBR1P8191MY57,B00HVLUR18,4.0 out of 5 stars Great headphones you can get under $100,David,4,"These were my first forray into the audiophile world and man have they been a blessing. As a gamer I've always bought ""gaming"" headphones, which on top of commanding the ""gamer"" price premium, don't usually sound all that good. But these make everything from music to gaming a joy.I've never had any issue with the cable which was an issue with other headphones as they failed to connect after a year or two due to cheap cables. They have a very simple design which I like and they sound much clearer than other headphones at an even higher price point. The components of the audio in things like music are very easy to isolate and hear without getting muddled and unclear.These are not what I'd use out and about however as they are rather large and clunky and don't have features like Active Noise Cancelling, so they aren't very portable.Although I personally don't use it, the fact it comes with a different sized jack adapter is nice.Some of the issues I can think of are the non-removable cable, so if it does have an issue, you can't just replace the cables, but again after 2 years I've had no issues so I haven't had to deal with that for now. Also, the ear cups are very small so they aren't very comfortable to wear with my ears facing the speakers and I have to fold them into the cups, which for long wear times gets very unpleasant.","June 30, 2024",AEOG6S4BIAEPJOJTHGIZFNVTYVPQ,True,0.0,Pattern Name: HeadphonesStyle: Wired,Audio-Technica ATH,0.10301242236024848,Positive,0.1346,Positive
R1UX74Y08I9WH5,B00HVLUR18,5.0 out of 5 stars These are good,Big Brian,5,"comfortable, adjusts for head size. I can let the little one wear them. It has been a few years, the plastic coating over the foam on the earpieces has cracked and is starting to flake off. Would prefer to only replace those. So yeah, this is a good set","September 1, 2024",AEAJS5HKVKHWF5Z4DEZHLJ4OP4AA,True,1.0,Pattern Name: HeadphonesStyle: Wired,Audio-Technica ATH,0.11874999999999998,Positive,0.8268,Positive
R79W8VUDETU3Y,B00HVLUR18,5.0 out of 5 stars Great Headphones for the price,Zachary Dieterich,5,"I initially purchased this in 2019. Now in 2024, I'm have other headphones but find myself still going back to these. The long cord is one of the best parts of these headphones. They just work. No fancy pieces, no gimmicks, just a solid pair of headphones (maybe even slightly boring because consistently well it works).","August 28, 2024",AHMAC62K46ZIFY4ZRFC7VM7ZOZNA,True,1.0,Pattern Name: HeadphonesStyle: Wired,Audio-Technica ATH,0.009374999999999994,Positive,0.5006,Positive
R2KO2KS3HMJ4AT,B00HVLUR18,5.0 out of 5 stars Amazing Headphones,Joshu,5,"I use these headphones mainly for playing piano, and the sound from the headphones it amazing! Been using these for 2 years now and they are still in very good condition. No problems so far, would definitely recommend.","September 3, 2024",AEOBH5XFBZ7NRAJRJPNRUMQLGJXQ,True,0.0,Pattern Name: HeadphonesStyle: Wired,Audio-Technica ATH,0.3877777777777778,Positive,0.855,Positive
R2OUAKYP4FATJK,B00HVLUR18,5.0 out of 5 stars Great for Drummers!,Drummer Dude 75,5,"These are really, really great! I'm a lifelong drummer and need isolation headphones to block out all the sound from my drums and only hear the music and mix in my headphones and these do the trick very well! Aside, I've never experienced such high sound quality, EQ and balance with a pair of headphones, especially headphones of this low cost.For $50, (which is the price I paid at the time of this review), these Audio Technica headphones are well worth the money and I'll be going with their brand going forward. I can't believe the sound quality I've been missing all these years with other brands!","July 25, 2024",AE45E3TZNEPMIXZKZVG5FVQIZHSQ,True,0.0,Pattern Name: HeadphonesStyle: Wired,Audio-Technica ATH,0.13691666666666663,Positive,0.4326,Positive
R13C608TWCCD8S,B00HVLUR18,4.0 out of 5 stars Over the ear headphones,MIKE M.,4,"Very comfortable and sounds great ! Not the best quality built headphones, but they are acceptable.","September 5, 2024",AFCFKCCQJGUBB6XTSO3VYYVBVTNQ,True,0.0,Pattern Name: HeadphonesStyle: Wired,Audio-Technica ATH,0.84,Positive,0.71,Positive
R17LUB4MQDF95C,B00HVLUR18,5.0 out of 5 stars I like these headphones,james neil lamonds,5,"I've tried a few pairs of different, cheap headphones for my DJing and these are the better ones I have found. Well worth the money. These headphones aren't top of the line but if you're looking for a well-built, good sound quality by a trusted name then these are the headphones for you. I highly recommend.","July 30, 2024",AEJ5OZMEIQY7VDO72JUPXFYE6LIA,True,0.0,Pattern Name: HeadphonesStyle: Wired,Audio-Technica ATH,0.3066666666666667,Positive,0.9365,Positive
R117Y18XTRQPG7,B00HVLUR18,4.0 out of 5 stars Great bang for the buck,Chad,4,The sound quality is quite surprising out of these headphones. For the price I payed I expect just so so sound out of these things but was pleasantly surprised. I do wish they got a little bit loudet. The cord on these headphones seems to be well constructed and will stand wear and tear. The only reason I took a star off was I wish it came with a travel case since they don't collapse.,"July 13, 2024",AFEEDGKNEWGHJ42LFMK5YSTU67BQ,True,0.0,Pattern Name: HeadphonesStyle: Wired,Audio-Technica ATH,0.2354166666666667,Positive,0.9656,Positive
RTLVJWICY0RG0,B00HVLUR18,4.0 out of 5 stars Great Product,Omar Dibba,4,Great headphones amazing sound quality but a bit uncomfortable. The ear pad are a bit hard and becomes uncomfortable after wearing them for about an hour or two.,"August 9, 2024",AHNGFPTRDC3KESZPT4NRK4TFOJHQ,True,0.0,Pattern Name: HeadphonesStyle: Wired,Audio-Technica ATH,0.08472222222222225,Positive,-0.5346,Negative
R1KYI0VVMQ68BA,B00HVLUR18,5.0 out of 5 stars Excelentes audífonos,Jefferson Castillo,5,"Audífonos sin efectos, perfectos para poder mezclar de una forma clara y precisa","August 18, 2024",AGBUV3OYAPXFVASGG4YNHJXGPJKA,True,0.0,Pattern Name: HeadphonesStyle: Wired,Audio-Technica ATH,0.0,Neutral,-0.5574,Negative
R21GHEZVNNSG8Z,B00HVLUR18,4.0 out of 5 stars A hit for the Price,Amazon Customer,4,"The context: I have a seriously resolving hi-fi, I'm not a headphone guy, I live in a condo, and I didn't want to be tethered to headphones. I love the way good speakers pressurize a space. But I have neighbors.And zero experience with headphonesLet's face it no one wants to listen to someone else's music so out of some sense of respect for my neighbors - I bought these on a bit of a whim.I also bought them because, in my almost all tube system, my DAC has headphone outs. I can use them with out turning on class A power thirsty amps.My first impression was not good and thought about returning them. They sat here for a couple of weeks until I finally plugged them back in and spent some late night hours working and listening to music. They keep growing on me and suspect they will get better as they "" open"" up a bit more.Tonight they probably have about 10 hours on them .They are accurate. Tonally they are not exactly to my liking but than again my reference is tube amplification through speakers pressurizing a space. This is completely different.Not better or worse - just different.And tonight I thoroughly enjoyed them.Their accuracy is the key here- wow.I know what expensive gear is and I know there are far more expensive headsets than these.But I'm starting to really like themIf you like a a recording studio monitor sound to hear what's going on - this may be for you.If you want a colored sound - bass or top end heavy - give it a pass. They are - as far as I can tell to date - flat response - and this for me is really interesting in a non-recording environment.For sub $50 headphones - I'm seriously impressed.Bravo Audio-Technica","February 6, 2024",AHL766BAW6ECHKE5JJULJXDNFCJQ,True,1.0,Pattern Name: HeadphonesStyle: Wired,Audio-Technica ATH,0.09056277056277057,Positive,0.9874,Positive
R2SU6QE9K2CIPQ,B00HVLUR18,5.0 out of 5 stars Rock out with your uhhh somethin or another,k,5,Bought these for my fiancé who’s in a 🤘🏼ROCK BANDDDDDDD 🎸He’s used professional studio headphones in the past and he loves these. Either that or he loves me too much to complain about the gifts of which I bestow upon him.,"July 26, 2024",AG6RNK4HNJ2S6CFAJ3ZERYIKSWOA,True,1.0,Pattern Name: HeadphonesStyle: Wired,Audio-Technica ATH,0.016666666666666673,Positive,0.7096,Positive
RP15UQGNMOL8U,B00HVLUR18,5.0 out of 5 stars Excellent headphones - good value,elliot j.  stamler,5,"I am not an audio geek - I wanted only headphones which give me good fidelity and for music, sound perfectly good to my ears. These do; they are a fine value for their price.","July 29, 2024",AF4HIRZWENXD4E6QOAYNM3HDLQ5Q,True,0.0,Pattern Name: HeadphonesStyle: Wired,Audio-Technica ATH,0.44333333333333336,Positive,0.9299,Positive
R1XYVH7ADISZOY,B00HVLUR18,4.0 out of 5 stars The best under 60$,Ahmed Karmi,4,The earpad is uncomfortable,"August 6, 2024",AFVRTD2BJJA4TFEUSFKCW2JHGIRQ,True,0.0,Pattern Name: HeadphonesStyle: Wired,Audio-Technica ATH,-0.5,Negative,-0.3818,Negative
RCBRWGF5ZEYIU,B00HVLUR18,5.0 out of 5 stars Great quality for the price,Kem,5,I needed headphones for recording music/monitoring. These work great and there’s no bleed through.,"August 6, 2024",AFLTWEJTJ64R3XVCXJIA6D4SIHCQ,True,0.0,Pattern Name: HeadphonesStyle: Wired,Audio-Technica ATH,0.8,Positive,0.4404,Positive
